CustomerNumber,CustomerName,Country,State,City,PlantName,MaterialNumber,BusinessLine,Category,SalesDate,SalesOrder,Volume,Revenue
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1042,Lubrificantes,CA04,2022-10-27 00:00:00,33064279,0,-175
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1042,Lubrificantes,CA04,2022-11-02 00:00:00,33080502,219,168.18
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1042,Lubrificantes,CA04,2022-11-29 00:00:00,33081945,0,175
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1042,Lubrificantes,CA04,2022-12-01 00:00:00,33097370,124,430.14
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1042,Lubrificantes,CA04,2022-12-14 00:00:00,33087169,144,640.81
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1043,Lubrificantes,CA04,2019-10-17 00:00:00,32369048,2160,1354
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1043,Lubrificantes,CA04,2022-05-20 00:00:00,32968950,360,391
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1044,Lubrificantes,CA04,2020-03-11 00:00:00,32470280,500,962.85
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1044,Lubrificantes,CA04,2020-11-11 00:00:00,32620073,800,1476.41
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1045,Lubrificantes,CA04,2019-01-02 00:00:00,32179957,60,633
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1047,Lubrificantes,CA04,2019-06-25 00:00:00,32284528,10,482.12
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1047,Lubrificantes,CA04,2020-08-20 00:00:00,32561426,5,183.11
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1047,Lubrificantes,CA04,2022-04-15 00:00:00,32950209,5,215.04
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1047,Lubrificantes,CA04,2022-07-05 00:00:00,33005477,68,814.74
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1047,Lubrificantes,CA04,2022-07-26 00:00:00,33005487,5,208.38
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1047,Lubrificantes,CA04,2022-10-13 00:00:00,33061603,5,224.06
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA04-1047,Lubrificantes,CA04,2022-10-21 00:00:00,33061612,5,208.36
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA05-1048,Lubrificantes,CA05,2022-10-17 00:00:00,33061673,6900,18506.95
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2019-01-04 00:00:00,32172943,261,220
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2019-02-11 00:00:00,32194678,261,220
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2019-02-14 00:00:00,32195165,261,220
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2019-02-19 00:00:00,32195631,783,570
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2019-02-20 00:00:00,32195781,1044,790
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2019-03-12 00:00:00,32214807,261,220
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2019-03-12 00:00:00,32214808,261,220
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2019-05-10 00:00:00,32257649,261,220
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2019-08-16 00:00:00,32321394,261,220
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2019-09-19 00:00:00,32343328,261,110.98
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2019-10-22 00:00:00,32363962,197,327.76
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2019-11-22 00:00:00,32386665,522,410
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2019-12-06 00:00:00,32403936,783,600
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2020-01-09 00:00:00,32423346,0,-380
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2020-06-26 00:00:00,32520112,29,193.29
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2021-03-30 00:00:00,32690789,522,494.79
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2021-08-06 00:00:00,32789505,522,494.79
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2022-02-04 00:00:00,32903004,522,494.79
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2022-10-07 00:00:00,33056697,29,313.24
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1051,Lubrificantes,CA06,2022-11-02 00:00:00,33074069,62,472.67
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2019-06-25 00:00:00,32284270,68,953.41
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2019-09-12 00:00:00,32347109,26,381.42
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2020-05-07 00:00:00,32506249,34,743.85
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2020-08-20 00:00:00,32561156,34,475.28
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2020-09-22 00:00:00,32580698,116,642
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2020-11-03 00:00:00,32620083,34,496.85
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2021-01-07 00:00:00,32656608,34,548.54
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2021-01-29 00:00:00,32656757,34,542.87
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2021-04-16 00:00:00,32715553,34,520.29
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2021-05-24 00:00:00,32735517,34,503.18
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2021-05-25 00:00:00,32735528,34,520.29
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2021-08-06 00:00:00,32794569,34,594.17
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2021-09-10 00:00:00,32814579,34,500.51
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2021-10-29 00:00:00,32834389,34,519.77
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2021-11-23 00:00:00,32853439,52,778.29
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2021-12-21 00:00:00,32871387,34,498.83
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2022-01-07 00:00:00,32889124,29,648.29
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2022-01-28 00:00:00,32889241,34,504.5
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2022-03-04 00:00:00,32928862,34,517.52
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2022-05-17 00:00:00,32968330,34,517.9
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2022-05-20 00:00:00,32968361,29,902.74
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2022-08-04 00:00:00,33024045,34,533.74
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2022-09-01 00:00:00,33043057,52,798.74
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2022-09-16 00:00:00,33043139,34,517.5
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2022-09-16 00:00:00,33043140,34,544.69
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1052,Lubrificantes,CA06,2022-12-01 00:00:00,33096003,49,1029.74
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-01-09 00:00:00,32185854,668,2482.48
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-02-05 00:00:00,32205925,13,272
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-02-11 00:00:00,32206134,78,548
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-02-20 00:00:00,32206544,430,421.03
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-05-15 00:00:00,32270503,138,1758.5
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-05-21 00:00:00,32270710,146,358.14
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-05-23 00:00:00,32270816,24,333.14
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-06-04 00:00:00,32290546,264,1129
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-07-16 00:00:00,32311884,417,1055
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-07-25 00:00:00,32312228,1380,11017.16
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-08-16 00:00:00,32333436,288,580
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-09-04 00:00:00,32353425,54,487.68
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-09-11 00:00:00,32353691,280,702.8
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-09-13 00:00:00,32353748,132,445
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2019-10-25 00:00:00,32376400,132,335
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2020-01-10 00:00:00,32435864,144,335
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2020-05-20 00:00:00,32511714,140,366.6
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2020-08-05 00:00:00,32567194,516,6506
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2020-09-01 00:00:00,32586993,1152,4682
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2020-09-22 00:00:00,32587638,288,678
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2020-10-19 00:00:00,32607763,105,11400
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2020-10-20 00:00:00,32607846,54,527.52
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2020-11-06 00:00:00,32625696,140,379.86
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2020-12-04 00:00:00,32644059,555,1534
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2021-02-16 00:00:00,32680382,288,582.4
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2021-03-26 00:00:00,32701676,30,340.43
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2021-04-20 00:00:00,32722625,30,340.43
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2021-04-30 00:00:00,32723002,280,712.44
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2021-06-29 00:00:00,32762326,1266,10274
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2021-08-23 00:00:00,32801400,144,330
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2021-09-08 00:00:00,32820851,22,204.09
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2021-09-24 00:00:00,32821379,264,324
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2021-10-05 00:00:00,32840205,144,409.08
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2021-10-06 00:00:00,32840247,144,327
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2021-10-20 00:00:00,32840730,75,526
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2021-11-01 00:00:00,32858725,144,179.06
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2021-12-13 00:00:00,32876889,144,296.74
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2022-03-07 00:00:00,32934889,54,570.9
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2022-03-15 00:00:00,32917830,29,2654.13
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2022-03-23 00:00:00,32935250,170,765.72
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2022-05-20 00:00:00,32959637,288,2071.45
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2022-05-20 00:00:00,32973535,864,5618.19
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2022-06-14 00:00:00,32992622,284,392
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2022-07-19 00:00:00,33009934,54,615.22
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2022-07-22 00:00:00,33010001,288,597.77
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2022-08-11 00:00:00,33029545,284,457.08
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2022-09-12 00:00:00,33048096,144,0
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2022-11-18 00:00:00,33083890,144,323.98
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA06-1053,Lubrificantes,CA06,2022-12-14 00:00:00,33100731,144,304.41
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1038,Lubrificantes,CA07,2019-02-07 00:00:00,32200705,16,108.3
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1038,Lubrificantes,CA07,2019-06-04 00:00:00,32285158,8,52.1
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1038,Lubrificantes,CA07,2019-08-30 00:00:00,32327227,8,50.5
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1038,Lubrificantes,CA07,2019-10-11 00:00:00,32369452,16,110
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1038,Lubrificantes,CA07,2020-01-15 00:00:00,32430087,16,110
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1038,Lubrificantes,CA07,2020-03-02 00:00:00,32471425,16,110
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1055,Lubrificantes,CA07,2019-10-15 00:00:00,32368523,360,479.97
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1055,Lubrificantes,CA07,2020-04-17 00:00:00,32490157,262,288.41
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1055,Lubrificantes,CA07,2021-02-10 00:00:00,32674792,200,677.05
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1055,Lubrificantes,CA07,2021-03-17 00:00:00,32694219,360,241.88
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1055,Lubrificantes,CA07,2021-05-14 00:00:00,32735661,720,350
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1055,Lubrificantes,CA07,2021-11-17 00:00:00,32853611,720,564.96
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1055,Lubrificantes,CA07,2022-01-06 00:00:00,32889287,360,547.45
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1055,Lubrificantes,CA07,2022-05-04 00:00:00,32968449,360,721.95
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA07-1055,Lubrificantes,CA07,2022-07-01 00:00:00,33005243,720,1070.03
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2019-01-03 00:00:00,32176609,0,-347.88
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2019-01-17 00:00:00,32177599,674,123.4
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2019-01-18 00:00:00,32177679,1685,1405
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2019-02-27 00:00:00,32198954,1685,1375
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2019-03-08 00:00:00,32217797,1685,1405
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2019-04-09 00:00:00,32239209,8425,1664.88
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2019-05-29 00:00:00,32262137,2022,1680
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2019-06-07 00:00:00,32282208,2022,1680
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2020-07-06 00:00:00,32539454,337,227
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2021-03-16 00:00:00,32692446,251,69.34
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2021-05-21 00:00:00,32734505,502,1742.19
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2021-05-26 00:00:00,32734746,251,846.42
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2021-06-03 00:00:00,32753076,0,-1409.76
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2022-02-18 00:00:00,32906942,4044,513.2
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2022-06-14 00:00:00,32985905,337,275.48
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2022-08-15 00:00:00,33022688,337,603.45
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2022-08-26 00:00:00,33023415,4044,598.93
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2022-09-14 00:00:00,33041705,0,0
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2022-09-30 00:00:00,33042699,8088,1172.34
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2022-10-21 00:00:00,33060387,10784,1672.34
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2022-11-09 00:00:00,33077701,5392,784.98
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2022-11-21 00:00:00,33078324,5392,784.98
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2022-12-02 00:00:00,33094303,10784,1572.6
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2022-12-19 00:00:00,33095204,337,0
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2022-12-22 00:00:00,33095439,8088,1172.6
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1063,Lubrificantes,CA09,2022-12-29 00:00:00,33095649,4044,599.71
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-01-09 00:00:00,32187424,74,269
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-01-17 00:00:00,32187755,0,-257
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-01-30 00:00:00,32188226,58,351
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-03-11 00:00:00,32228256,0,585.5
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-03-26 00:00:00,32228937,0,850
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-04-02 00:00:00,32249599,0,360
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-04-05 00:00:00,32249808,0,360
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-04-09 00:00:00,32249940,0,265
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-04-10 00:00:00,32250006,1104,734
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-04-16 00:00:00,32250222,0,3840
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-04-23 00:00:00,32250513,0,2387.88
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-05-03 00:00:00,32271680,120,813.37
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-05-03 00:00:00,32271681,120,891.01
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-11-07 00:00:00,32397276,10,129
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-11-25 00:00:00,32397917,120,930.25
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2019-11-26 00:00:00,32397943,58,240.72
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2020-02-05 00:00:00,32457469,20,164
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2020-02-06 00:00:00,32457537,34,231
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2020-02-20 00:00:00,32458105,1104,816
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2020-02-28 00:00:00,32458433,34,225
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2020-04-07 00:00:00,32496503,0,616.95
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2020-04-14 00:00:00,32496739,0,1850.85
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2020-05-18 00:00:00,32512748,58,392
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2020-06-15 00:00:00,32530295,17,66.86
2461,CUSTOMER 2461,BR,PR,Apucarana,Blumenau,BL01-CA09-1064,Lubrificantes,CA09,2020-06-16 00:00:00,32530309,0,295
